"";"Coord. facteur 1";"Coord. facteur 2";"Coord. facteur 3";"Corr. facteur 1";"Corr. facteur 2";"Corr. facteur 3";"COR -facteur 1";"COR -facteur 2";"COR -facteur 3";"CTR -facteur 1";"CTR -facteur 2";"CTR -facteur 3";"mass";"chi.distance";"inertie"
"comissão";2,8208173675345;-1,98844271271149;-0,240848655733785;0,815356298164576;-0,574758688034396;-0,0696172218085337;0,749059763595789;0,248588765876272;0,00235147052793022;0,0138446539101621;0,00687952309230618;0,00010093008042737;0,00173993156093709;1,81485184126469;0,0057307903211249
"acreditar";-0,156559384900406;0,0360544405798791;0,312068145814904;-0,446044847245186;0,102720750028452;0,889096418708123;0,364123320185533;0,0128972347352741;0,622979445079178;4,36149737200998e-05;2,3131027518214e-06;0,000173291109974914;0,0017794156356936;0,144470541777544;3,71394959474915e-05
"existir";-0,245875270116595;0,163279384519026;0,422153259431332;-0,477334869353071;0,316985696204747;0,819555666749537;0,390028533518311;0,114873059815507;0,495098406666163;9,69120318742806e-05;4,27376569150495e-05;0,000285685562093012;0,0016030534351145;0,219225516575588;7,70424709522521e-05
"entrar";-0,544791394270078;-0,0297113889022343;0,343900661791942;-0,844715899786958;-0,046068427061146;0,533228608267806;0,85209672022836;0,0016926342495686;0,146210645522069;0,00049609506758862;1,47553780038795e-06;0,000197683515108961;0,0016714924980258;0,328632290637377;0,000180519823257375
"sempre";-0,530684625056968;-0,030873727096042;0,335443949087873;-0,844271036654204;-0,0491172955650566;0,533660854797512;0,851564496209943;0,00192491455916892;0,146510589230886;0,000485562364261818;1,6434259048291e-06;0,000194004556861496;0,00172413793103448;0,320222743796473;0,000176797595938865
"brasileiro";0,712492037744858;0,072768756449574;-0,438640882457169;0,848357503573851;0,0866450672980586;-0,522285533442062;0,854572996517128;0,0059534380849013;0,139473565397969;0,00087658609351272;9,14375229371578e-06;0,000332240643296655;0,00172677020268492;0,429170512468738;0,000318049191036793
"sim";0,319668534113825;0,147209391352952;0,0360675322874881;0,903583054722957;0,416105738687576;0,101949386701423;0,871753473803867;0,123467809095042;0,00477871710108389;0,000171344401091026;3,63363393600861e-05;2,18123770977055e-06;0,00167675704132666;0,190645908110988;6,0943180500179e-05
"professor";1,93237895020729;-1,08751962408694;0,392424903879892;0,858133220037611;-0,48294705175282;0,174268533795236;0,813476431532598;0,172077221043964;0,0144463474234317;0,00552397390062851;0,00174960989791814;0,000227813860263358;0,00147933666754409;1,19301046331714;0,00210550136524957
"cristão";-0,848369495453322;0,278958926955039;1,00554417195833;-0,630820242526023;0,207424876660076;0,747690271544282;0,59624726414167;0,0430552027071434;0,360697533151176;0,00109314206915155;0,000118191718476973;0,00153570863431205;0,00151882074230061;0,611781425091467;0,000568458929913578
"nação";-1,8241054428885;-1,68524141945073;-1,13364657617542;-0,668186008213417;-0,617318884348904;-0,415264799199309;0,575914587357452;0,328300277354028;0,0957851352885005;0,00514124956935296;0,00438826713018046;0,00198574816143402;0,00154514345880495;1,3384290119421;0,00276795797089993
"contar";-0,00359553026174561;0,82653745660925;0,0646295608160758;-0,00433683293496853;0,996947488370697;0,0779544566490816;2,82222134861859e-05;0,996045218668027;0,00392655911845832;2,02476007595721e-08;0,001069972833564;6,54199309847567e-06;0,00156620163200842;0,376870248547083;0,000222449472552684
"pessoal";-0,205134235351666;0,489744009210358;1,00457557468543;-0,180533574827687;0,43101160847977;0,884102155701261;0,0660776843724177;0,251539148134556;0,682383167492993;6,74565759373718e-05;0,000384491075244743;0,00161775677788899;0,0016030534351145;0,444360228495252;0,000316532539392015
"talvez";-0,576355861009689;0,192780686131987;0,653635974922209;-0,6457630086498;0,215996130703132;0,732349512310095;0,614044026021597;0,0458811110357833;0,340074862942608;0,000514149550328743;5,75221454381829e-05;0,000661271684061475;0,00154777573045538;0,409557987945672;0,000259620411550889
"hora";-0,520848861235584;0,413175577424313;0,17981353309709;-0,756260109170218;0,599921072205334;0,261084956291726;0,679533254421788;0,285591555707896;0,034875189870304;0,000417743797595385;0,000262878978155436;4,9788761280974e-05;0,00153987891550408;0,351828327438555;0,000190611096638861
"nunca";-0,35988394779613;0,633491290645754;0,0320532104090696;-0,493475755050088;0,868648337563973;0,0439516191407219;0,325434048978248;0,67345430719193;0,0011116438298024;0,000181029844888089;0,000560927231737448;1,43604581728722e-06;0,00139773624638063;0,351281616972102;0,000172478939769324
"importante";0,949603941248708;-0,638019105612676;0,217797926073247;0,815403026153465;-0,54785230648495;0,187018061210386;0,75520669595065;0,227686343649401;0,0171069603999424;0,00139570312029015;0,000630050557848269;7,34201914236983e-05;0,00154777573045538;0,608462804173024;0,000573028340691009
"vídeo";-0,116715971073225;1,5772931885177;1,37457589165184;-0,0556995605368269;0,752720785598812;0,655979403551295;0,00547358137246129;0,667612806797038;0,326913611830461;1,85029503507239e-05;0,00337913282998912;0,00256636162954933;0,00135825217162411;0,878453829419392;0,00104813757119648
"mostrar";0,0844738509332816;0,874953269044098;1,21956715203999;0,0561908827117037;0,582007283625666;0,811239857567879;0,0061575168250849;0,441183780233092;0,552658702941782;1,06126475196013e-05;0,00113854151355933;0,00221202785380162;0,00148723348249539;0,599437531908791;0,000534400698561227
"ouvir";-0,651124471109197;-0,53007515625857;-0,236651513327276;-0,746426247133664;-0,607659559946904;-0,271288991289895;0,666885960857608;0,29518021149931;0,0379338276430667;0,00060821236351169;0,000403090078570646;8,034258126941e-05;0,00143458804948671;0,443979249130373;0,000282782515514113
"novo";0,2515945169952;-0,691496199107897;-0,0307944156687511;0,341613708933419;-0,93890989403047;-0,0418124952668987;0,165248076118511;0,833685910741891;0,00106601313957416;8,86430484928915e-05;0,000669610003891854;1,32796391511994e-06;0,00140036851803106;0,344633434758733;0,000166324855793936
"tomar";-0,14978497802808;0,921748950940687;0,55714391869892;-0,137744391981762;0,847653419446042;0,512357456253939;0,0310082980409463;0,784251780924202;0,184739921034815;3,23038699253781e-05;0,00122332918484459;0,000446943701869766;0,00143985259278758;0,473645850954965;0,00032301709527083
"sair";-0,361662983651151;0,393020033319757;0,420063334810996;-0,532249947275628;0,578397296568453;0,618196215571882;0,422011633812026;0,3328392066572;0,245149159530752;0,000189365787204262;0,000223626245393169;0,000255460023397985;0,00144774940773888;0,310003281598908;0,000139131663677679
"política";0,155571523238913;0,35520820970298;1,06081451283926;0,137738500071833;0,31449101351636;0,93921430356198;0,0408104430323868;0,142090777614723;0,817098779352856;3,33190494730822e-05;0,000173699426643136;0,00154921359892119;0,00137667807317715;0,428813936379978;0,000253145480478075
"trazer";-0,540350777910896;-0,986444962206759;-0,41296142735056;-0,450983449381401;-0,823299178731392;-0,344662720183468;0,287580122849949;0,640091147986368;0,0723287291636554;0,000395812492872569;0,00131911802233086;0,000231183541318498;0,00135561989997368;0,561074835359185;0,000426755883126529
"continuar";-0,449257408586181;-0,212224424031612;-0,225449208530996;-0,823392158737182;-0,388961702802109;-0,413199887080585;0,795243960547393;0,118519391047994;0,0862366484046008;0,00026510733710349;5,91591573351384e-05;6,67618990997607e-05;0,00131350355356673;0,280523662258069;0,000103364224844046
"claro";0,355610587530194;0,438965410514444;0,330107998884831;0,543489943080571;0,67088352917664;0,504513599469603;0,418634872937815;0,426025346091661;0,155339780970497;0,000182747908897078;0,000278460533729494;0,000157476279861368;0,00144511713608844;0,306042276153178;0,000135352380261561
"lugar";-0,774090592611617;-0,510919943258659;-0,397283905367371;-0,767182552656174;-0,506360457048969;-0,393738515308214;0,712063826198198;0,207171425802692;0,0807647479990948;0,000782340768103771;0,000340814523443111;0,00020606978869734;0,00130560673861543;0,510806917415108;0,000340663749965901
"tão";-0,517664186513599;-0,0673141932917418;0,375656865549214;-0,804904716631027;-0,10466536625151;0,584100640517165;0,80771838021651;0,0091214906242291;0,183160129159258;0,000351987704104749;5,95174811434712e-06;0,000185359100385617;0,00131350355356673;0,320732212058931;0,00013511899651028
"meio";-0,279686012659592;-0,103602292715819;0,541904057389103;-0,452155912836304;-0,167489209737027;0,876072140356509;0,369250931315068;0,0338382299443741;0,596910838740552;0,000103571481010116;1,42114183552384e-05;0,000388815434929271;0,00132403264016847;0,256291610365848;8,69695997383301e-05
"bíblia";-1,64789571311312;-1,11331330062459;-0,502626505352399;-0,803358502390758;-0,542746545648725;-0,245033270848788;0,743552483716557;0,226660465252627;0,0297870510308034;0,0034668247865987;0,00158236708368939;0,000322524877291764;0,00127665175046065;1,06413897954007;0,00144566993253921
"pastor";-1,39086934167651;-0,97595034080399;-0,643205810428872;-0,765565985982843;-0,537185170842362;-0,35403504534605;0,703769406877024;0,231420568200438;0,0648100249225233;0,00245952083409412;0,00121096970178086;0,000525990324130166;0,00127138720715978;0,923199550589844;0,0010836000240355
"caso";0,821076325366911;0,527897414809403;-0,155732185654656;0,830644588052944;0,53404917071823;-0,157546982178412;0,774256390950489;0,213749746939706;0,0119938621097998;0,000862450216872656;0,000356505345494475;3,10258532069104e-05;0,00127928402211108;0,519595729149509;0,000345380744329295
"jovem";-0,371201206800077;-0,181746879296778;0,663382358058336;-0,474924833970651;-0,232531858446232;0,8487492779882;0,394416235474246;0,0631478763200987;0,542435888205651;0,000171557854421719;4,1126880777672e-05;0,00054792319126343;0,00124506449065544;0,32912163343699;0,000134866692442795
"amém";-2,08178007774908;-1,94881701416954;-1,2879232895132;-0,665324764220443;-0,622830545031959;-0,411612767404274;0,571398866110412;0,334426438024795;0,0941746958647727;0,00468858965006167;0,00410879670225994;0,0017945374315993;0,00108186364832851;1,53352056046727;0,00254420284852191
"espírito";-1,9818242824815;-1,88093334518073;-1,21142250969726;-0,663077787073527;-0,629321747230579;-0,405317143422685;0,56737825686406;0,341332789047168;0,0912889540887517;0,00497285817602165;0,00447942834897379;0,00185809134787464;0,00126612266385891;1,46505268635158;0,00271757957038973
"lembrar";-0,410516253722489;0,091035915206067;0,0876222046022784;-0,95575234834478;0,211947246797035;0,203999542177413;0,950153339179051;0,0312066615081297;0,0186399993128169;0,000216033141762988;1,06239298145744e-05;9,84210558060027e-06;0,00128191629376152;0,234508154864182;7,04978004154521e-05
"certo";-0,224120045465016;0,411389922665154;1,2642188445814;-0,16623295283524;0,305133623676532;0,937688688794797;0,0589909376714587;0,13274555689771;0,808263505430801;6,34648631061744e-05;0,000213835222073734;0,00201937261847189;0,00126349039220848;0,513821762260378;0,000333577640481003
"acabar";0,0249299132122054;0,619516419047062;0,70394320465763;0,0265760090310403;0,660422433376612;0,750423830403124;0,00132140950954484;0,544992262729561;0,453686327760853;7,86895960782976e-07;0,000485938629793467;0,000627409405158036;0,00126612266385891;0,381879631467816;0,000184641267331738
"contrário";0,292633640001321;0,733953787575853;0,361436125812371;0,33679269050464;0,84470900482469;0,41597762054073;0,170702582093854;0,717162914641405;0,112134503264708;0,000110227019506046;0,000693389079660974;0,000168152249849074;0,00128718083706238;0,394392498895307;0,000200215113759959
"viver";-1,23275694612106;-0,705955784939556;-0,34282836865576;-0,843564036896212;-0,483078934324953;-0,234594243038558;0,798514404587206;0,174892683341519;0,0265929120712647;0,00187611072327024;0,000615259816967187;0,000145096539027572;0,0012345354040537;0,768175625935654;0,000728491678283986
"defender";0,387926376234752;1,10250590009002;0,150378477326909;0,329198334812203;0,935597908946079;0,127612731075692;0,154817498238959;0,835164586650463;0,0100179151105526;0,000175482192436776;0,00141741256136314;2,63697370211102e-05;0,00116609634114241;0,548989109201349;0,000351448659161908
"problema";0,649248597467993;-0,0334166286945641;0,382194553925872;0,860923193732902;-0,0443114560612184;0,50680148910049;0,86881667773878;0,00153716389409614;0,129646158367117;0,000503742507387805;1,33447925054726e-06;0,000174564346883313;0,00119505132929718;0,387856780109966;0,000179775015457438
"próprio";0,370364300018352;0,348324838449653;-0,174900847183799;0,688830585266985;0,64783998436246;-0,325293374451419;0,592847334768241;0,350221113958443;0,0569315512733101;0,000174034752563666;0,000153938281297791;3,88116021547361e-05;0,00126875493550934;0,267844124457571;9,10210817402091e-05
"político";0,313464023440629;0,439089356305562;-0,0907402348932427;0,57297999900059;0,802610188485575;-0,16586381788815;0,426161223779415;0,558461377440043;0,0153773987805292;0,00012208100964472;0,000239540264415459;1,02299262643932e-05;0,001242432219005;0,267377698251489;8,88225149315838e-05
"maior";-0,185977458366224;0,00680459103264304;-0,117760906130594;-0,844466655980211;0,0308975629903145;-0,534716193451124;0,852119786936033;0,000761855997425905;0,147118357066533;4,29727672798373e-05;5,75276670317459e-08;1,72295915714496e-05;0,001242432219005;0,112184905192124;1,56365722395365e-05
"simplesmente";-0,0824852120037112;1,36422135664422;0,692390771315142;-0,0538382569319433;0,890429910124391;0,451924791581961;0,00467229057831366;0,853564103664251;0,141763605757398;8,4353635268991e-06;0,00230739157034561;0,000594366269216425;0,00123979994735457;0,671947921382676;0,000559787044650658
"lado";-0,0877318005467874;0,750993666692239;0,385345481632736;-0,103380032936591;0,884944222208351;0,4540774079054;0,0171686697968443;0,840202388464253;0,142628941738867;9,03607132646184e-06;0,000662122146316628;0,000174327582352685;0,00117399315609371;0,372831982967975;0,000163189377824768
"santo";-1,63203389205626;-1,4524781189574;-0,9081746548594;-0,689782855887478;-0,613893197858889;-0,383842094286573;0,601563806917907;0,318222841610734;0,0802133514713408;0,00316903830065486;0,00251008448037539;0,000981313777534887;0,00118978678599631;1,17169011498211;0,00163340798090854
"dinheiro";0,526193023016674;1,41609411997951;-0,455342161873305;0,333492209736477;0,89749642547395;-0,288588136115406;0,162350016070825;0,78529928904714;0,0523506948820187;0,000303189535530701;0,00219587834578169;0,000227038635172028;0,00109502500658068;0,727182400584661;0,000579042920209396
"tirar";-0,303833722635395;0,519507785045416;0,787733125334367;-0,306492312983151;0,524053555577159;0,794625907562279;0,171027104383998;0,333938055109763;0,495034840506208;0,000107405105308326;0,00031400538487885;0,000721956769473755;0,00116346406949197;0,409098554918162;0,00019471924036633
"história";-0,548553859652957;0,0809837287685907;0,230656757286771;-0,913404014423741;0,134847037640081;0,384069502661028;0,916850736513932;0,0133457942943398;0,0698034691917251;0,000342970805198967;7,47505067870387e-06;6,06388514933586e-05;0,00113977362463806;0,319002728830978;0,00011598648816451
"antes";-0,219897960379659;-0,4354561304914;0,102473194357968;-0,441140883183197;-0,873575642360906;0,205573145761014;0,269359594904857;0,705452319990689;0,0251880851044385;5,91869637675635e-05;0,000232098576825171;1,2852991145816e-05;0,00122400631745196;0,235927963075122;6,81306442452246e-05
"cristo";-1,67762655497667;-1,3491393975993;-0,718363773102039;-0,739203616898893;-0,594464077507441;-0,31652878750095;0,66186414403032;0,285877989946059;0,0522578660236053;0,00330412256554739;0,00213687547489589;0,000605835071559376;0,00117399315609371;1,14824696702121;0,00154787604470634
"paulo";0,0238595281965513;-0,0985238802291238;-0,469872397009846;0,0496367048375158;-0,204966364887577;-0,977509583992733;0,00557445761135714;0,0634820188115642;0,93094352357705;6,29366612319167e-07;1,07315638053939e-05;0,000244084309497622;0,00110555409318242;0,17794467038806;3,50066027959896e-05
"ponto";0,799745371619496;-0,138541003139029;0,118191752570217;0,97504147096976;-0,168907790259242;0,144098189714048;0,971395350447878;0,0194687471847315;0,00913590236738694;0,000749193823229608;2,24826434590471e-05;1,63630803294304e-05;0,00117136088444327;0,451833229375643;0,000239137151591918
"relação";1,0551255969526;-0,0767116696802287;0,0951971269076926;0,993353786810982;-0,0722206226344368;0,0896238578425185;0,993013630177013;0,00350556934795056;0,00348080047503365;0,00130113390695707;6,87759420299306e-06;1,05915948390019e-05;0,00116872861279284;0,589591204694345;0,000406270855914453
"levantar";-1,31351226553071;-0,991134731100634;-0,714424907357761;-0,732211751171192;-0,552503784053028;-0,398253085429229;0,663282642436412;0,252222924439856;0,0844944331237155;0,00184838902337917;0,00105242342317433;0,000546812318870835;0,00107133456172677;0,898068075806923;0,000864059466688352
"certeza";-0,597909948602472;0,100267575222154;-0,122647110696556;-0,966646582429587;0,162103522685215;-0,198284726114354;0,964412623689203;0,0181134489760584;0,0174739273347355;0,000431931573431838;1,21468709349487e-05;1,81743143376042e-05;0,00120821268754936;0,339022700216213;0,000138867606183755
"receber";-0,00458145688143464;-0,166225012922565;-0,63763365981254;-0,00695255570129655;-0,252253527906384;-0,967636202106971;0,00010844568975876;0,0953425227447716;0,904549031565438;2,44760673606345e-08;3,22201222165051e-05;0,000474107583753064;0,00116609634114241;0,244975074243459;6,99806913431444e-05
